Group,CAP,ROI,TemplateValue
All Subjects,CAP-7,mAmyg_l,0.17779064178466797
All Subjects,CAP-1,mAmyg_r,0.34924590587615967
All Subjects,CAP-2,mAmyg_r,0.04125810042023659
All Subjects,CAP-3,mAmyg_r,-0.29893583059310913
All Subjects,CAP-4,mAmyg_r,-0.07165799289941788
All Subjects,CAP-5,mAmyg_r,0.07446494698524475
All Subjects,CAP-6,mAmyg_r,-0.28309276700019836
All Subjects,CAP-7,mAmyg_r,0.1905531883239746
All Subjects,CAP-1,lAmyg_l,0.2553475797176361
All Subjects,CAP-2,lAmyg_l,-0.004240410402417183
All Subjects,CAP-3,lAmyg_l,-0.17532584071159363
All Subjects,CAP-4,lAmyg_l,0.0011918984819203615
All Subjects,CAP-5,lAmyg_l,-0.01641376130282879
All Subjects,CAP-6,lAmyg_l,-0.30223745107650757
All Subjects,CAP-7,lAmyg_l,0.22743654251098633
All Subjects,CAP-1,lAmyg_r,0.2748197317123413
All Subjects,CAP-2,lAmyg_r,0.04588151350617409
All Subjects,CAP-3,lAmyg_r,-0.24618592858314514
All Subjects,CAP-4,lAmyg_r,-0.009634945541620255
All Subjects,CAP-5,lAmyg_r,0.005309500731527805
All Subjects,CAP-6,lAmyg_r,-0.29352888464927673
All Subjects,CAP-7,lAmyg_r,0.21642407774925232
All Subjects,CAP-1,rHipp_l,0.2752562165260315
All Subjects,CAP-2,rHipp_l,0.2515124976634979
All Subjects,CAP-3,rHipp_l,-0.4185725450515747
All Subjects,CAP-4,rHipp_l,-0.39279279112815857
All Subjects,CAP-5,rHipp_l,0.4001616835594177
All Subjects,CAP-6,rHipp_l,-0.32803410291671753
All Subjects,CAP-7,rHipp_l,0.16591967642307281
All Subjects,CAP-1,rHipp_r,0.20484599471092224
All Subjects,CAP-2,rHipp_r,0.2869552671909332
All Subjects,CAP-3,rHipp_r,-0.4045768678188324
All Subjects,CAP-4,rHipp_r,-0.35955068469047546
All Subjects,CAP-5,rHipp_r,0.3753994405269623
All Subjects,CAP-6,rHipp_r,-0.2601913809776306
All Subjects,CAP-7,rHipp_r,0.11630593240261078
All Subjects,CAP-1,cHipp_l,0.07269901782274246
All Subjects,CAP-2,cHipp_l,0.20265565812587738
All Subjects,CAP-3,cHipp_l,-0.24161241948604584
All Subjects,CAP-4,cHipp_l,-0.23438742756843567
All Subjects,CAP-5,cHipp_l,0.2425805777311325
All Subjects,CAP-6,cHipp_l,-0.16207732260227203
All Subjects,CAP-7,cHipp_l,0.08679944276809692
All Subjects,CAP-1,cHipp_r,0.09083984792232513
All Subjects,CAP-2,cHipp_r,0.26457151770591736
All Subjects,CAP-3,cHipp_r,-0.3117472231388092
All Subjects,CAP-4,cHipp_r,-0.1997113674879074
All Subjects,CAP-5,cHipp_r,0.21916234493255615
All Subjects,CAP-6,cHipp_r,-0.1655564308166504
All Subjects,CAP-7,cHipp_r,0.07647878676652908
All Subjects,CAP-1,mPFtha_l,-0.3990035951137543
All Subjects,CAP-2,mPFtha_l,0.28267577290534973
All Subjects,CAP-3,mPFtha_l,-0.11844412237405777
All Subjects,CAP-4,mPFtha_l,0.015343348495662212
All Subjects,CAP-5,mPFtha_l,0.08731403201818466
All Subjects,CAP-6,mPFtha_l,-0.3448399305343628
All Subjects,CAP-7,mPFtha_l,0.3570880889892578
All Subjects,CAP-1,mPFtha_r,-0.493062824010849
All Subjects,CAP-2,mPFtha_r,0.35395777225494385
All Subjects,CAP-3,mPFtha_r,-0.13584481179714203
All Subjects,CAP-4,mPFtha_r,0.05744561553001404
All Subjects,CAP-5,mPFtha_r,0.07344593852758408
All Subjects,CAP-6,mPFtha_r,-0.3085058331489563
All Subjects,CAP-7,mPFtha_r,0.32939618825912476
All Subjects,CAP-1,mPMtha_l,-0.12645860016345978
All Subjects,CAP-2,mPMtha_l,0.025028886273503304
All Subjects,CAP-3,mPMtha_l,0.01265200786292553
All Subjects,CAP-4,mPMtha_l,0.09277638792991638
All Subjects,CAP-5,mPMtha_l,-0.058069534599781036
All Subjects,CAP-6,mPMtha_l,-0.11292360723018646
All Subjects,CAP-7,mPMtha_l,0.13470517098903656
All Subjects,CAP-1,mPMtha_r,-0.13651540875434875
All Subjects,CAP-2,mPMtha_r,0.1375388354063034
All Subjects,CAP-3,mPMtha_r,-0.12038794159889221
All Subjects,CAP-4,mPMtha_r,0.23568828403949738
All Subjects,CAP-5,mPMtha_r,-0.16444148123264313
All Subjects,CAP-6,mPMtha_r,-0.2690630257129669
All Subjects,CAP-7,mPMtha_r,0.2709655165672302
All Subjects,CAP-1,Stha_l,0.05593698099255562
All Subjects,CAP-2,Stha_l,0.07829532027244568
All Subjects,CAP-3,Stha_l,-0.11839642375707626
All Subjects,CAP-4,Stha_l,0.139137864112854
All Subjects,CAP-5,Stha_l,-0.12551794946193695
All Subjects,CAP-6,Stha_l,-0.19344468414783478
All Subjects,CAP-7,Stha_l,0.15040351450443268
All Subjects,CAP-1,Stha_r,0.09899917989969254
All Subjects,CAP-2,Stha_r,0.09519170969724655
All Subjects,CAP-3,Stha_r,-0.15973423421382904
All Subjects,CAP-4,Stha_r,0.18538276851177216
All Subjects,CAP-5,Stha_r,-0.16888095438480377
All Subjects,CAP-6,Stha_r,-0.1861293911933899
All Subjects,CAP-7,Stha_r,0.13504453003406525
All Subjects,CAP-1,rTtha_l,-0.5600005388259888
All Subjects,CAP-2,rTtha_l,0.3383479714393616
All Subjects,CAP-3,rTtha_l,-0.03263798728585243
All Subjects,CAP-4,rTtha_l,-0.03594132512807846
All Subjects,CAP-5,rTtha_l,0.17746476829051971
All Subjects,CAP-6,rTtha_l,-0.12838275730609894
All Subjects,CAP-7,rTtha_l,0.12217846512794495
All Subjects,CAP-1,rTtha_r,-0.5291140079498291
All Subjects,CAP-2,rTtha_r,0.3393060863018036
All Subjects,CAP-3,rTtha_r,-0.06007738038897514
All Subjects,CAP-4,rTtha_r,0.03125341236591339
All Subjects,CAP-5,rTtha_r,0.10362009704113007
All Subjects,CAP-6,rTtha_r,-0.1545465588569641
All Subjects,CAP-7,rTtha_r,0.16000452637672424
All Subjects,CAP-1,PPtha_l,-0.1466166377067566
All Subjects,CAP-2,PPtha_l,0.1910761296749115
All Subjects,CAP-3,PPtha_l,-0.1371416449546814
All Subjects,CAP-4,PPtha_l,0.17748981714248657
All Subjects,CAP-5,PPtha_l,-0.12326467782258987
All Subjects,CAP-6,PPtha_l,-0.12361079454421997
All Subjects,CAP-7,PPtha_l,0.14042969048023224
All Subjects,CAP-1,PPtha_r,-0.23243393003940582
All Subjects,CAP-2,PPtha_r,0.2910443842411041
All Subjects,CAP-3,PPtha_r,-0.19172701239585876
All Subjects,CAP-4,PPtha_r,0.07235187292098999
All Subjects,CAP-5,PPtha_r,0.00692093325778842
All Subjects,CAP-6,PPtha_r,0.017933784052729607
All Subjects,CAP-7,PPtha_r,0.02350790426135063
All Subjects,CAP-1,Otha_l,-0.17907007038593292
All Subjects,CAP-2,Otha_l,0.19389109313488007
All Subjects,CAP-3,Otha_l,-0.10187391191720963
All Subjects,CAP-4,Otha_l,-0.0953839048743248
All Subjects,CAP-5,Otha_l,0.1347869634628296
All Subjects,CAP-6,Otha_l,0.06104953959584236
All Subjects,CAP-7,Otha_l,-0.029051020741462708
All Subjects,CAP-1,Otha_r,-0.46484196186065674
All Subjects,CAP-2,Otha_r,0.31484392285346985
All Subjects,CAP-3,Otha_r,-0.03181016817688942
All Subjects,CAP-4,Otha_r,-0.11606088280677795
All Subjects,CAP-5,Otha_r,0.206955686211586
All Subjects,CAP-6,Otha_r,0.03363014757633209
All Subjects,CAP-7,Otha_r,-0.018291780725121498
All Subjects,CAP-1,cTtha_l,-0.5484452843666077
All Subjects,CAP-2,cTtha_l,0.3136604130268097
All Subjects,CAP-3,cTtha_l,0.006771793123334646
All Subjects,CAP-4,cTtha_l,-0.12304786592721939
All Subjects,CAP-5,cTtha_l,0.22154870629310608
All Subjects,CAP-6,cTtha_l,0.01662595011293888
All Subjects,CAP-7,cTtha_l,0.020618872717022896
All Subjects,CAP-1,cTtha_r,-0.5657755136489868
All Subjects,CAP-2,cTtha_r,0.2683831453323364
All Subjects,CAP-3,cTtha_r,0.044762641191482544
All Subjects,CAP-4,cTtha_r,0.017388438805937767
All Subjects,CAP-5,cTtha_r,0.09790647029876709
All Subjects,CAP-6,cTtha_r,-0.016714371740818024
All Subjects,CAP-7,cTtha_r,0.06266865879297256
All Subjects,CAP-1,lPFtha_l,-0.18248353898525238
All Subjects,CAP-2,lPFtha_l,0.16867263615131378
All Subjects,CAP-3,lPFtha_l,-0.12877550721168518
All Subjects,CAP-4,lPFtha_l,0.24750438332557678
All Subjects,CAP-5,lPFtha_l,-0.1783262938261032
All Subjects,CAP-6,lPFtha_l,-0.3124202489852905
All Subjects,CAP-7,lPFtha_l,0.328164666891098
All Subjects,CAP-1,lPFtha_r,-0.3125297725200653
All Subjects,CAP-2,lPFtha_r,0.25411924719810486
All Subjects,CAP-3,lPFtha_r,-0.13723888993263245
All Subjects,CAP-4,lPFtha_r,0.2975456416606903
All Subjects,CAP-5,lPFtha_r,-0.19717112183570862
All Subjects,CAP-6,lPFtha_r,-0.26910868287086487
All Subjects,CAP-7,lPFtha_r,0.3000415563583374
All Subjects,CAP-1,Pu_l,-0.08819908648729324
All Subjects,CAP-2,Pu_l,0.11582350730895996
All Subjects,CAP-3,Pu_l,-0.14434613287448883
All Subjects,CAP-4,Pu_l,0.3512190878391266
All Subjects,CAP-5,Pu_l,-0.26520442962646484
All Subjects,CAP-6,Pu_l,-0.5537871718406677
All Subjects,CAP-7,Pu_l,0.49597352743148804
All Subjects,CAP-1,Pu_r,-0.1784306764602661
All Subjects,CAP-2,Pu_r,0.17469626665115356
All Subjects,CAP-3,Pu_r,-0.15541192889213562
All Subjects,CAP-4,Pu_r,0.38967031240463257
All Subjects,CAP-5,Pu_r,-0.2806486487388611
All Subjects,CAP-6,Pu_r,-0.5238068699836731
All Subjects,CAP-7,Pu_r,0.48202377557754517
All Subjects,CAP-1,Ca_l,-0.4321824312210083
All Subjects,CAP-2,Ca_l,0.18204164505004883
All Subjects,CAP-3,Ca_l,0.048892147839069366
All Subjects,CAP-4,Ca_l,-0.008373661898076534
All Subjects,CAP-5,Ca_l,0.11849914491176605
All Subjects,CAP-6,Ca_l,-0.26796063780784607
All Subjects,CAP-7,Ca_l,0.2281908094882965
All Subjects,CAP-1,Ca_r,-0.4577621519565582
All Subjects,CAP-2,Ca_r,0.20162759721279144
All Subjects,CAP-3,Ca_r,0.06048750504851341
All Subjects,CAP-4,Ca_r,-0.054592669010162354
All Subjects,CAP-5,Ca_r,0.1525983065366745
All Subjects,CAP-6,Ca_r,-0.17449921369552612
All Subjects,CAP-7,Ca_r,0.15305949747562408
All Subjects,CAP-1,NAC_l,-0.013600981794297695
All Subjects,CAP-2,NAC_l,0.163538858294487
All Subjects,CAP-3,NAC_l,-0.19670091569423676
All Subjects,CAP-4,NAC_l,0.03227932006120682
All Subjects,CAP-5,NAC_l,0.016039421781897545
All Subjects,CAP-6,NAC_l,-0.23202170431613922
All Subjects,CAP-7,NAC_l,0.19335708022117615
All Subjects,CAP-1,NAC_r,0.05553754046559334
All Subjects,CAP-2,NAC_r,0.16129910945892334
All Subjects,CAP-3,NAC_r,-0.23110221326351166
All Subjects,CAP-4,NAC_r,-0.0009516077698208392
All Subjects,CAP-5,NAC_r,0.047602105885744095
All Subjects,CAP-6,NAC_r,-0.2468140423297882
All Subjects,CAP-7,NAC_r,0.1810712069272995
All Subjects,CAP-1,Gpe_l,-0.05780251696705818
All Subjects,CAP-2,Gpe_l,0.05366035923361778
All Subjects,CAP-3,Gpe_l,-0.05274379998445511
All Subjects,CAP-4,Gpe_l,0.1232476532459259
All Subjects,CAP-5,Gpe_l,-0.09303858876228333
All Subjects,CAP-6,Gpe_l,-0.24994704127311707
All Subjects,CAP-7,Gpe_l,0.2316039502620697
All Subjects,CAP-1,Gpe_r,-0.11255685985088348
All Subjects,CAP-2,Gpe_r,0.07214713841676712
All Subjects,CAP-3,Gpe_r,-0.03932778537273407
All Subjects,CAP-4,Gpe_r,0.10512221604585648
All Subjects,CAP-5,Gpe_r,-0.06734748929738998
All Subjects,CAP-6,Gpe_r,-0.1593986302614212
All Subjects,CAP-7,Gpe_r,0.16490498185157776
All Subjects,CAP-1,Gpi_l,-0.09795378893613815
All Subjects,CAP-2,Gpi_l,0.04656025394797325
All Subjects,CAP-3,Gpi_l,-0.013315134681761265
All Subjects,CAP-4,Gpi_l,0.08941136300563812
All Subjects,CAP-5,Gpi_l,-0.045474596321582794
All Subjects,CAP-6,Gpi_l,-0.03078528679907322
All Subjects,CAP-7,Gpi_l,0.03777765855193138
All Subjects,CAP-1,Gpi_r,-0.08981022983789444
All Subjects,CAP-2,Gpi_r,0.04214028641581535
All Subjects,CAP-3,Gpi_r,-0.010379352606832981
All Subjects,CAP-4,Gpi_r,0.05452989041805267
All Subjects,CAP-5,Gpi_r,-0.02299748919904232
All Subjects,CAP-6,Gpi_r,-0.008266417309641838
All Subjects,CAP-7,Gpi_r,0.025233641266822815
All Subjects,CAP-1,SN_l,-0.14092892408370972
All Subjects,CAP-2,SN_l,0.03402379900217056
All Subjects,CAP-3,SN_l,0.039787497371435165
All Subjects,CAP-4,SN_l,-0.03066885471343994
All Subjects,CAP-5,SN_l,0.0460253469645977
All Subjects,CAP-6,SN_l,-0.05307307466864586
All Subjects,CAP-7,SN_l,0.06951423734426498
All Subjects,CAP-1,SN_r,-0.1824171543121338
All Subjects,CAP-2,SN_r,0.07401781529188156
All Subjects,CAP-3,SN_r,0.019141782075166702
All Subjects,CAP-4,SN_r,0.012947791256010532
All Subjects,CAP-5,SN_r,0.024791834875941277
All Subjects,CAP-6,SN_r,-0.031155597418546677
All Subjects,CAP-7,SN_r,0.04909204691648483
All Subjects,CAP-1,RN_l,-0.06771353632211685
All Subjects,CAP-2,RN_l,0.03711482509970665
All Subjects,CAP-3,RN_l,-0.002397061325609684
All Subjects,CAP-4,RN_l,0.018585968762636185
All Subjects,CAP-5,RN_l,-0.00852956436574459
All Subjects,CAP-6,RN_l,-0.024849584326148033
All Subjects,CAP-7,RN_l,0.035479288548231125
All Subjects,CAP-1,RN_r,-0.09269167482852936
All Subjects,CAP-2,RN_r,0.05915515869855881
All Subjects,CAP-3,RN_r,-0.027144543826580048
All Subjects,CAP-4,RN_r,0.0092152776196599
All Subjects,CAP-5,RN_r,0.006501101888716221
All Subjects,CAP-6,RN_r,-0.0351879857480526
All Subjects,CAP-7,RN_r,0.06501802057027817
All Subjects,CAP-1,VTA_l,-0.10288660228252411
All Subjects,CAP-2,VTA_l,0.06846099346876144
All Subjects,CAP-3,VTA_l,-0.028899047523736954
All Subjects,CAP-4,VTA_l,0.03441283479332924
All Subjects,CAP-5,VTA_l,-0.008594751358032227
All Subjects,CAP-6,VTA_l,-0.026643697172403336
All Subjects,CAP-7,VTA_l,0.04990072175860405
All Subjects,CAP-1,VTA_r,-0.062009550631046295
All Subjects,CAP-2,VTA_r,0.08147680014371872
All Subjects,CAP-3,VTA_r,-0.04998123645782471
All Subjects,CAP-4,VTA_r,0.03575340285897255
All Subjects,CAP-5,VTA_r,-0.025949183851480484
All Subjects,CAP-6,VTA_r,-0.062189675867557526
All Subjects,CAP-7,VTA_r,0.06876101344823837
All Subjects,CAP-1,STH_l,-0.034046437591314316
All Subjects,CAP-2,STH_l,0.03271082043647766
All Subjects,CAP-3,STH_l,-0.04817323014140129
All Subjects,CAP-4,STH_l,0.03741702064871788
All Subjects,CAP-5,STH_l,-0.011971362866461277
All Subjects,CAP-6,STH_l,-0.07917837798595428
All Subjects,CAP-7,STH_l,0.0894925445318222
All Subjects,CAP-1,STH_r,-0.0679393857717514
All Subjects,CAP-2,STH_r,0.059370558708906174
All Subjects,CAP-3,STH_r,-0.048827871680259705
All Subjects,CAP-4,STH_r,0.05069433152675629
All Subjects,CAP-5,STH_r,-0.02158956415951252
All Subjects,CAP-6,STH_r,-0.05890624597668648
All Subjects,CAP-7,STH_r,0.07366911321878433
All Subjects,CAP-1,Left_I_IV,-0.32753443717956543
All Subjects,CAP-2,Left_I_IV,0.24587255716323853
All Subjects,CAP-3,Left_I_IV,-0.04359758645296097
All Subjects,CAP-4,Left_I_IV,0.23921354115009308
All Subjects,CAP-5,Left_I_IV,-0.1615128219127655
All Subjects,CAP-6,Left_I_IV,-0.04525222256779671
All Subjects,CAP-7,Left_I_IV,0.05538615211844444
All Subjects,CAP-1,Right_I_IV,-0.3409052789211273
All Subjects,CAP-2,Right_I_IV,0.25495198369026184
All Subjects,CAP-3,Right_I_IV,-0.049815092235803604
All Subjects,CAP-4,Right_I_IV,0.2519192397594452
All Subjects,CAP-5,Right_I_IV,-0.17291291058063507
All Subjects,CAP-6,Right_I_IV,-0.026997895911335945
All Subjects,CAP-7,Right_I_IV,0.050873126834630966
All Subjects,CAP-1,Left_V,-0.3333885371685028
All Subjects,CAP-2,Left_V,0.24617303907871246
All Subjects,CAP-3,Left_V,-0.04069434851408005
All Subjects,CAP-4,Left_V,0.40360191464424133
All Subjects,CAP-5,Left_V,-0.30750608444213867
All Subjects,CAP-6,Left_V,0.07076113671064377
All Subjects,CAP-7,Left_V,-0.04020077362656593
All Subjects,CAP-1,Right_V,-0.32570016384124756
All Subjects,CAP-2,Right_V,0.24066667258739471
All Subjects,CAP-3,Right_V,-0.04128332436084747
All Subjects,CAP-4,Right_V,0.403969943523407
All Subjects,CAP-5,Right_V,-0.297502726316452
All Subjects,CAP-6,Right_V,0.07116217166185379
All Subjects,CAP-7,Right_V,-0.05360313877463341
All Subjects,CAP-1,Left_VI,-0.6133542060852051
All Subjects,CAP-2,Left_VI,0.07098472863435745
All Subjects,CAP-3,Left_VI,0.30475151538848877
All Subjects,CAP-4,Left_VI,0.4497379958629608
All Subjects,CAP-5,Left_VI,-0.3484562337398529
All Subjects,CAP-6,Left_VI,0.3582994043827057
All Subjects,CAP-7,Left_VI,-0.21772487461566925
All Subjects,CAP-1,Vermis_VI,-0.33745256066322327
All Subjects,CAP-2,Vermis_VI,0.15399828553199768
All Subjects,CAP-3,Vermis_VI,0.07831378281116486
All Subjects,CAP-4,Vermis_VI,0.27827852964401245
All Subjects,CAP-5,Vermis_VI,-0.22358371317386627
All Subjects,CAP-6,Vermis_VI,0.4486798942089081
All Subjects,CAP-7,Vermis_VI,-0.3359476327896118
All Subjects,CAP-1,Right_VI,-0.42235109210014343
All Subjects,CAP-2,Right_VI,-0.041480448096990585
All Subjects,CAP-3,Right_VI,0.3334512710571289
All Subjects,CAP-4,Right_VI,0.26801925897598267
All Subjects,CAP-5,Right_VI,-0.2293788343667984
All Subjects,CAP-6,Right_VI,0.30355849862098694
All Subjects,CAP-7,Right_VI,-0.2084067463874817
All Subjects,CAP-1,Left_CrusI,-0.67707759141922
All Subjects,CAP-2,Left_CrusI,0.1127287968993187
All Subjects,CAP-3,Left_CrusI,0.3353884220123291
All Subjects,CAP-4,Left_CrusI,-0.6047644019126892
All Subjects,CAP-5,Left_CrusI,0.6400496363639832
All Subjects,CAP-6,Left_CrusI,0.175868958234787
All Subjects,CAP-7,Left_CrusI,-0.1222669780254364
All Subjects,CAP-1,Right_CrusI,-0.42939987778663635
All Subjects,CAP-2,Right_CrusI,-0.01957070082426071
All Subjects,CAP-3,Right_CrusI,0.34017831087112427
All Subjects,CAP-4,Right_CrusI,-0.7369778156280518
All Subjects,CAP-5,Right_CrusI,0.7070151567459106
All Subjects,CAP-6,Right_CrusI,0.1747942715883255
All Subjects,CAP-7,Right_CrusI,-0.15035995841026306
All Subjects,CAP-1,Left_CrusII,-0.6120449900627136
All Subjects,CAP-2,Left_CrusII,0.056196726858615875
All Subjects,CAP-3,Left_CrusII,0.33940306305885315
All Subjects,CAP-4,Left_CrusII,-0.5998062491416931
All Subjects,CAP-5,Left_CrusII,0.6326361894607544
All Subjects,CAP-6,Left_CrusII,0.13175782561302185
All Subjects,CAP-7,Left_CrusII,-0.0875425636768341
All Subjects,CAP-1,Vermis_CrusII,-0.14523953199386597
All Subjects,CAP-2,Vermis_CrusII,0.15998639166355133
All Subjects,CAP-3,Vermis_CrusII,-0.04301338270306587
All Subjects,CAP-4,Vermis_CrusII,0.24330417811870575
All Subjects,CAP-5,Vermis_CrusII,-0.2122209221124649
All Subjects,CAP-6,Vermis_CrusII,0.4325008988380432
All Subjects,CAP-7,Vermis_CrusII,-0.3434946835041046
All Subjects,CAP-1,Right_CrusII,-0.283161461353302
All Subjects,CAP-2,Right_CrusII,-0.1137118935585022
All Subjects,CAP-3,Right_CrusII,0.346444308757782
All Subjects,CAP-4,Right_CrusII,-0.7798579931259155
All Subjects,CAP-5,Right_CrusII,0.7170407772064209
All Subjects,CAP-6,Right_CrusII,0.13438062369823456
All Subjects,CAP-7,Right_CrusII,-0.12490121275186539
All Subjects,CAP-1,Left_VIIb,-0.38552358746528625
All Subjects,CAP-2,Left_VIIb,-0.0703389123082161
All Subjects,CAP-3,Left_VIIb,0.3066958785057068
All Subjects,CAP-4,Left_VIIb,0.5041295289993286
All Subjects,CAP-5,Left_VIIb,-0.45936664938926697
All Subjects,CAP-6,Left_VIIb,0.41505342721939087
All Subjects,CAP-7,Left_VIIb,-0.25031378865242004
All Subjects,CAP-1,Vermis_VIIb,-0.10761022567749023
All Subjects,CAP-2,Vermis_VIIb,0.13387060165405273
All Subjects,CAP-3,Vermis_VIIb,-0.05395294725894928
All Subjects,CAP-4,Vermis_VIIb,0.15923558175563812
All Subjects,CAP-5,Vermis_VIIb,-0.13439500331878662
All Subjects,CAP-6,Vermis_VIIb,0.17174839973449707
All Subjects,CAP-7,Vermis_VIIb,-0.132224902510643
All Subjects,CAP-1,Right_VIIb,-0.24296896159648895
All Subjects,CAP-2,Right_VIIb,-0.17068172991275787
All Subjects,CAP-3,Right_VIIb,0.3738093078136444
All Subjects,CAP-4,Right_VIIb,0.19501638412475586
All Subjects,CAP-5,Right_VIIb,-0.22558017075061798
All Subjects,CAP-6,Right_VIIb,0.35528168082237244
All Subjects,CAP-7,Right_VIIb,-0.24791264533996582
All Subjects,CAP-1,Left_VIIIa,-0.1694280207157135
All Subjects,CAP-2,Left_VIIIa,0.10155662149190903
All Subjects,CAP-3,Left_VIIIa,-0.00831532757729292
All Subjects,CAP-4,Left_VIIIa,0.6853855848312378
All Subjects,CAP-5,Left_VIIIa,-0.602819561958313
All Subjects,CAP-6,Left_VIIIa,0.3753505051136017
All Subjects,CAP-7,Left_VIIIa,-0.26909366250038147
All Subjects,CAP-1,Vermis_VIIIa,-0.25035321712493896
All Subjects,CAP-2,Vermis_VIIIa,0.2957614064216614
All Subjects,CAP-3,Vermis_VIIIa,-0.11762693524360657
All Subjects,CAP-4,Vermis_VIIIa,0.26173079013824463
All Subjects,CAP-5,Vermis_VIIIa,-0.19527792930603027
All Subjects,CAP-6,Vermis_VIIIa,0.2726607322692871
All Subjects,CAP-7,Vermis_VIIIa,-0.22080957889556885
All Subjects,CAP-1,Right_VIIIa,-0.17454218864440918
All Subjects,CAP-2,Right_VIIIa,0.08287069946527481
All Subjects,CAP-3,Right_VIIIa,0.043833497911691666
All Subjects,CAP-4,Right_VIIIa,0.5779621601104736
All Subjects,CAP-5,Right_VIIIa,-0.5264813899993896
All Subjects,CAP-6,Right_VIIIa,0.3999614119529724
All Subjects,CAP-7,Right_VIIIa,-0.2985546886920929
All Subjects,CAP-1,Left_VIIIb,-0.21031905710697174
All Subjects,CAP-2,Left_VIIIb,0.23753559589385986
All Subjects,CAP-3,Left_VIIIb,-0.10343193262815475
All Subjects,CAP-4,Left_VIIIb,0.510137140750885
All Subjects,CAP-5,Left_VIIIb,-0.42729291319847107
All Subjects,CAP-6,Left_VIIIb,0.30749085545539856
All Subjects,CAP-7,Left_VIIIb,-0.2330842912197113
All Subjects,CAP-1,Vermis_VIIIb,-0.19006356596946716
All Subjects,CAP-2,Vermis_VIIIb,0.22595572471618652
All Subjects,CAP-3,Vermis_VIIIb,-0.08796399086713791
All Subjects,CAP-4,Vermis_VIIIb,0.0556168369948864
All Subjects,CAP-5,Vermis_VIIIb,-0.01768678054213524
All Subjects,CAP-6,Vermis_VIIIb,0.12197571992874146
All Subjects,CAP-7,Vermis_VIIIb,-0.10294708609580994
All Subjects,CAP-1,Right_VIIIb,-0.20128007233142853
All Subjects,CAP-2,Right_VIIIb,0.2509355843067169
All Subjects,CAP-3,Right_VIIIb,-0.11775898188352585
All Subjects,CAP-4,Right_VIIIb,0.5243075489997864
All Subjects,CAP-5,Right_VIIIb,-0.4331568777561188
All Subjects,CAP-6,Right_VIIIb,0.34487879276275635
All Subjects,CAP-7,Right_VIIIb,-0.2778710722923279
All Subjects,CAP-1,Left_IX,-0.5175577402114868
All Subjects,CAP-2,Left_IX,0.3463802933692932
All Subjects,CAP-3,Left_IX,-0.006472703069448471
All Subjects,CAP-4,Left_IX,-0.5039469003677368
All Subjects,CAP-5,Left_IX,0.5631561279296875
All Subjects,CAP-6,Left_IX,0.1500769406557083
All Subjects,CAP-7,Left_IX,-0.12596489489078522
All Subjects,CAP-1,Vermis_IX,-0.217193603515625
All Subjects,CAP-2,Vermis_IX,0.20490305125713348
All Subjects,CAP-3,Vermis_IX,-0.04557858780026436
All Subjects,CAP-4,Vermis_IX,-0.20361657440662384
All Subjects,CAP-5,Vermis_IX,0.19677585363388062
All Subjects,CAP-6,Vermis_IX,0.18519125878810883
All Subjects,CAP-7,Vermis_IX,-0.1254120022058487
All Subjects,CAP-1,Right_IX,-0.36405351758003235
All Subjects,CAP-2,Right_IX,0.2757253050804138
All Subjects,CAP-3,Right_IX,-0.00424183439463377
All Subjects,CAP-4,Right_IX,-0.5607212781906128
All Subjects,CAP-5,Right_IX,0.5693176984786987
All Subjects,CAP-6,Right_IX,0.15278320014476776
All Subjects,CAP-7,Right_IX,-0.1431233286857605
All Subjects,CAP-1,Left_X,-0.39610716700553894
All Subjects,CAP-2,Left_X,0.25553053617477417
All Subjects,CAP-3,Left_X,0.0246156957000494
All Subjects,CAP-4,Left_X,-0.002899589715525508
All Subjects,CAP-5,Left_X,0.038003671914339066
All Subjects,CAP-6,Left_X,0.47020411491394043
All Subjects,CAP-7,Left_X,-0.35067909955978394
All Subjects,CAP-1,Vermis_X,-0.24616214632987976
All Subjects,CAP-2,Vermis_X,0.1803937554359436
All Subjects,CAP-3,Vermis_X,-0.029228202998638153
All Subjects,CAP-4,Vermis_X,-0.2802676558494568
All Subjects,CAP-5,Vermis_X,0.2917843461036682
All Subjects,CAP-6,Vermis_X,-0.0067299241200089455
All Subjects,CAP-7,Vermis_X,0.031890373677015305
All Subjects,CAP-1,Right_X,-0.42135879397392273
All Subjects,CAP-2,Right_X,0.24683521687984467
All Subjects,CAP-3,Right_X,0.041204795241355896
All Subjects,CAP-4,Right_X,-0.09702586382627487
All Subjects,CAP-5,Right_X,0.1275797039270401
All Subjects,CAP-6,Right_X,0.49284908175468445
All Subjects,CAP-7,Right_X,-0.35819876194000244
All Subjects,CAP-1,Left_Dentate,-0.2092539668083191
All Subjects,CAP-2,Left_Dentate,0.06173932924866676
All Subjects,CAP-3,Left_Dentate,0.03720846027135849
All Subjects,CAP-4,Left_Dentate,0.07152983546257019
All Subjects,CAP-5,Left_Dentate,-0.030343452468514442
All Subjects,CAP-6,Left_Dentate,-0.049275316298007965
All Subjects,CAP-7,Left_Dentate,0.08308469504117966
All Subjects,CAP-1,Right_Dentate,-0.18403610587120056
All Subjects,CAP-2,Right_Dentate,0.05848071351647377
All Subjects,CAP-3,Right_Dentate,0.045395269989967346
All Subjects,CAP-4,Right_Dentate,0.052159152925014496
All Subjects,CAP-5,Right_Dentate,-0.02088034339249134
