CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,CAP_6,CAP_7
0.9992333300224799,0.9978786875472765,0.9996430911887793,0.9998939188971346,0.9998774166845147,0.9997304694741102,0.9999005379595741
0.9978744343422329,0.9974714740141334,0.9986540818057106,0.9997879937154824,0.9997924375464377,0.9988033472633313,0.9989209187696264
0.999230714227835,0.9984306785701597,0.9996677460529123,0.9998843310458078,0.9998804551833526,0.9995591046008776,0.9997981001965861
0.9990618082035847,0.9985883432479258,0.9989894305173225,0.9999432922415304,0.9999557184459393,0.9998990740007042,0.9999114514749241
0.9958992263015248,0.9988297052336027,0.9981671746648177,0.99986176214029,0.9997561075971814,0.997516790008512,0.9985768891724023
0.9988190651736214,0.998834455681713,0.9990657850586149,0.9996155200288438,0.9994483151805413,0.9989136009672339,0.9978486953913981
0.9977321889023831,0.9984118845048587,0.9981560461020924,0.9999145334463501,0.9999316311773495,0.9984715172053137,0.9987575342048807
0.9984437317543239,0.9975043821967046,0.9992862714272548,0.9999372016435278,0.9998861061525735,0.9995421732984683,0.9997029722497858
0.9989146642013081,0.9990204180310581,0.9992222206397118,0.9998688349162368,0.9999034380320703,0.9996254913390711,0.9997632015905049
0.998621195409849,0.9983923663006057,0.9994531732554354,0.9999010910597078,0.9999349603845802,0.9997667179136749,0.999758978129789
0.9996068450286322,0.9980527508296761,0.9988360592595065,0.9999536769266156,0.9999328054298506,0.9994592472540513,0.9995574890027884
0.9995548735905215,0.9997634608233933,0.9996652093444792,0.9998246670075028,0.9999133516149464,0.999632572332683,0.999804061538591
0.9976269630312881,0.9990741870842446,0.998874509835062,0.9999591420426891,0.9999178623777243,0.9991377061113554,0.9992256292039424
0.9996038608815763,0.9990979729783791,0.9990237732602812,0.9998275926210493,0.9998310467529941,0.9993057690409427,0.9997329298605233
0.9982077256051353,0.9994133645384006,0.9993307285975703,0.9999293023672253,0.9998150151331265,0.9994024911509868,0.9994189523428874
0.9976791788376765,0.9982442349532605,0.9994837517604763,0.9997915897674676,0.9998106950473129,0.9996138985019359,0.9992822157087262
0.999431840120738,0.9990327198075908,0.9993302543483216,0.9996442734973064,0.9996608330737344,0.9975740744127135,0.999080104408735
0.9984427230447785,0.997712963199371,0.9992291630068448,0.9998186064172264,0.9998120699359784,0.9997311394743656,0.9997170044268826
0.9983483932798533,0.9995413715422433,0.9993536534065742,0.9999372605016866,0.9999441462077419,0.9997410218660607,0.999854068280635
0.9976020356255478,0.9973553446582334,0.9989942904145035,0.999936309903519,0.9999529339681655,0.9997594201522757,0.9998030612250962
0.99810608970305,0.9980456510973469,0.9991272504687522,0.9997292352552113,0.9998109194523249,0.9990961781284556,0.9991028964067588
0.9996162794007815,0.996483948023678,0.9996363224834149,0.999888918648786,0.9998686083002575,0.999882118283653,0.9998548782617446
